79,125
118,124
155,126
201,124
237,122
288,128
344,123
388,116
423,121
474,124
503,128
570,124
617,125
628,128
657,129
699,121
740,123
772,123
790,130
839,126
887,123
916,120
988,121
1022,121
1055,124
1121,130
1197,125
1236,124
1292,122
1339,117
1377,117
1463,116
1507,104
1556,122
1604,126
1636,126
1700,122
1735,108
1781,116
1844,114
1922,111
1971,121
55,360
106,365
150,359
193,364
289,361
326,359
386,351
428,359
473,363
518,356
543,362
594,361
700,358
739,360
838,359
875,351
911,357
960,356
1004,360
1041,356
1101,352
1223,358
1270,357
1336,354
1364,357
1398,349
1470,352
1502,347
1538,353
1590,358
1652,351
1686,350
1740,356
1759,353
1815,355
1869,357
1919,353
1966,353

















