285,49
335,44
360,46
415,48
459,47
507,51
538,50
631,54
668,51
721,52
773,54
815,58
836,49
861,55
895,49
985,53
1026,54
1051,58
1071,60
1123,62
1163,71
1172,58
1218,71
1314,62
1317,68
1429,67
1463,68
1510,62
1549,69
1611,71
1696,67
1747,73
1795,79
1834,73
1811,298
1802,294
1759,294
1705,293
1667,289
1620,291
1573,290
1525,290
1475,293
1450,286
1397,284
1351,284
1322,284
1279,282
1228,281
1205,284
1149,285
1083,280
1058,275
1021,277
951,265
924,281
874,277
836,273
781,275
772,269
777,286
765,273
720,270
661,270
628,278
584,272
533,270
501,271
474,269
437,263
370,263
333,268
288,266
248,267
194,267
145,268
117,266
65,265
21,264



















