58,67
97,74
132,73
186,78
243,76
290,77
333,76
370,66
421,79
446,79
465,77
553,86
601,90
640,88
677,85
729,85
772,90
819,83
848,82
907,95
942,93
1005,102
1036,87
1084,101
1101,98
1150,93
1207,101
1228,99
1301,93
1348,102
1381,98
1430,100
1473,102
1529,101
1550,101
1603,96
1657,106
1693,105
1743,103
1787,110
1832,100
1870,104
1878,329
1827,337
1798,341
1710,328
1649,332
1609,331
1584,348
1530,333
1488,331
1453,329
1412,319
1349,329
1302,325
1261,323
1205,323
1171,325
1134,322
1076,320
1030,322
991,324
953,323
889,313
863,319
807,322
779,315
730,321
673,321
622,315
597,312
567,315
517,310
473,310
431,310
393,305
356,305
295,305
259,307
215,304
150,304
109,306
160,308



















