85,66
74,64
156,71
213,66
237,67
277,64
332,66
369,69
425,70
465,66
509,72
552,66
594,72
637,73
667,73
724,77
778,76
818,76
832,79
862,77
886,76
934,78
1004,85
1056,87
1051,77
1131,81
1214,79
1279,84
1305,77
1357,81
1371,90
1445,90
1492,93
1525,85
1588,84
1609,86
1656,94
1730,84
1750,93
1773,92
1853,90
1886,89
1878,331
1854,317
1838,326
1788,326
1751,328
1647,328
1618,322
1568,320
1526,321
1462,320
1440,321
1391,322
1343,319
1295,325
1264,317
1253,318
1185,316
1140,318
1119,318
1072,315
1027,325
1055,308
995,316
932,311
912,316
896,311
859,311
802,311
775,317
716,308
657,307
639,303
592,307
548,306
523,310
488,305
446,304
405,302
363,305
301,302
263,296
218,299
188,297




























