89,65
144,57
179,66
239,62
277,60
336,63
371,66
423,69
459,68
503,64
543,62
580,66
660,74
655,63
720,68
766,63
815,70
854,72
909,76
951,73
991,69
1037,74
1078,80
1136,77
1158,80
1196,81
1274,76
1305,75
1357,74
1390,70
1429,76
1485,79
1525,79
1561,81
1612,78
1660,79
1702,82
1746,83
1808,80
1858,78
1913,88
1922,77
1937,79
1965,318
1942,319
1899,326
1803,319
1748,318
1694,322
1672,312
1604,316
1572,316
1475,313
1493,310
1430,320
1363,311
1299,310
1245,310
1214,306
1160,304
1115,316
1065,312
1033,311
969,305
938,308
882,306
853,306
791,301
758,310
723,302
665,297
612,299
577,308
532,306
489,306
440,304
406,300
373,302
330,302
225,303
164,303
1376,312


























