82,80
165,85
209,76
298,86
288,75
315,81
332,80
397,76
441,81
469,79
475,77
489,76
499,80
522,76
581,78
646,91
683,89
695,87
726,78
761,83
835,79
868,86
910,84
895,102
901,87
941,81
992,75
1037,85
1078,84
1108,87
1161,89
1175,84
1210,86
1252,89
1319,99
1344,90
1378,88
1416,86
1449,87
1527,90
1547,96
1539,78
1597,91
1655,91
1735,93
1779,99
1802,109
1783,329
1741,322
1690,312
1595,317
1572,316
1481,328
1521,314
1431,314
1385,320
1347,320
1265,314
1311,313
1196,317
1146,313
1125,309
1105,318
1102,311
1118,314
1070,316
1024,320
983,314
948,314
917,312
893,313
869,307
870,315
864,319
830,312
788,312
736,303
699,308
654,310
638,312
608,303
567,313
530,306
482,309
431,306
393,306
301,302
317,299
333,305
347,295
352,307
254,300
207,299
160,304
128,304
81,303
1691,97
1685,320




















