64,67
118,68
161,68
206,71
231,72
286,61
323,64
380,61
401,71
416,72
445,64
517,67
571,73
607,70
644,70
702,63
740,65
770,63
822,68
892,64
901,53
930,67
966,59
1014,67
1041,66
1105,63
1147,64
1191,64
1239,62
1295,60
1332,58
1369,55
1419,63
1459,62
1499,58
1549,57
1586,60
1593,59
1634,56
1680,61
1723,57
1782,60
1816,55
1860,57
1892,58
1895,285
1866,292
1774,297
1705,290
1652,288
1586,297
1607,283
1536,295
1506,289
1477,298
1443,294
1397,291
1353,296
1314,295
1279,295
1235,294
1133,296
1049,297
1063,295
999,292
936,296
896,300
871,303
826,298
781,304
732,303
706,295
655,296
590,293
544,297
504,296
490,295
457,296
414,301
381,302
345,308
204,295





















