77,65
123,62
157,63
217,66
251,67
303,74
382,73
396,65
456,61
473,59
515,63
566,67
591,65
643,70
684,67
717,67
766,70
815,68
848,69
883,66
947,70
965,64
1017,77
1063,72
1084,73
1123,72
1142,74
1165,70
1200,74
1221,82
1234,78
1294,75
1311,84
1381,79
1395,81
1464,77
1484,75
1542,80
1593,74
1656,79
1841,80
1860,309
1825,311
1783,302
1733,306
1689,302
1675,312
1609,302
1557,301
1518,301
1481,307
1411,304
1407,297
1343,305
1299,301
1275,302
1224,305
1159,299
1149,294
1104,290
1051,297
1018,295
968,294
911,294
910,278
886,303
820,292
791,305
759,289
736,296
673,298
615,287
588,293
534,286
484,290
440,282
399,289
349,289
309,281
273,286
246,299
237,288
203,289
152,292
115,289
























