401,81
443,83
485,83
526,85
590,88
615,85
647,88
718,95
698,88
757,92
778,89
837,93
896,89
936,90
1001,88
1028,84
1069,90
1096,92
1151,89
1165,95
1225,93
1246,94
1298,92
1318,93
1401,99
1446,89
1473,92
1522,94
1572,89
1598,89
1655,97
1706,91
1761,91
1797,90
1850,100
62,320
93,316
123,328
181,320
243,320
275,317
360,320
415,328
449,327
476,333
540,328
588,327
620,321
670,309
708,326
737,319
753,320
774,326
847,322
882,330
935,320
950,328
984,322
1016,326
1072,323
1128,330
1186,324
1233,329
1283,333
1323,335
1366,328
1413,326
1454,328
1490,326
1559,330
1618,327
1655,334
1854,330
1801,326
1709,337
1728,330
