69,124
134,122
169,124
219,130
256,123
291,124
366,127
396,123
448,123
486,124
534,127
564,124
613,125
658,125
688,122
745,121
795,121
833,121
866,124
928,120
980,121
1005,134
1049,121
1080,123
1149,121
1181,123
1200,119
1250,127
1270,120
1326,126
1351,126
1447,119
1464,118
1505,121
1552,124
1582,124
1625,126
1686,128
1728,124
1772,122
1924,125
75,360
127,353
170,357
225,355
271,356
337,355
364,358
398,355
432,355
480,359
519,354
582,355
614,362
664,353
706,356
734,353
778,351
830,357
883,358
913,355
981,357
1019,357
1047,353
1097,353
1138,360
1182,359
1263,355
1225,354
1309,350
1361,350
1406,342
1448,353
1504,348
1526,362
1589,345
1594,368
1653,359
1688,355
1724,359
1771,346
1799,353
1896,343
1936,347















