157,57
320,60
368,55
418,56
431,55
487,61
530,52
590,58
630,58
667,59
720,57
753,55
840,56
895,61
974,63
1017,56
1051,61
1108,55
1150,63
1192,60
1249,63
1259,61
1291,53
1332,63
1367,58
1396,56
1440,64
1487,63
1541,68
1586,53
1639,62
1674,62
1720,64
1750,66
1790,73
1855,60
1872,298
1850,288
1793,288
1753,293
1709,294
1662,289
1617,289
1567,293
1526,286
1481,293
1444,289
1398,281
1349,284
1291,280
1264,281
1221,283
1178,291
1131,289
1087,289
1053,292
1005,285
961,287
916,285
871,286
836,281
804,283
711,288
671,285
622,285
587,286
497,281
532,285
458,288
410,284
365,288
330,281
293,281
285,282
237,280
191,284
156,283
112,282
48,288
55,285















