122,89
136,90
199,90
236,84
288,82
312,86
375,86
410,86
456,96
499,87
549,87
589,82
652,85
681,88
729,88
764,88
799,84
811,87
872,82
910,82
999,85
997,96
1044,87
1086,85
1133,87
1211,83
1260,84
1311,83
1398,84
1438,80
1489,86
1524,83
1581,79
1618,83
1671,83
1719,77
1763,83
1790,83
1838,80
1925,79
1938,309
1900,312
1861,311
1797,313
1748,311
1715,311
1672,316
1615,316
1569,313
1508,316
1488,316
1420,316
1383,317
1247,319
1346,315
1305,317
1224,314
1187,319
1129,321
1083,318
1033,321
1007,321
962,323
898,323
877,321
812,320
777,321
735,322
728,319
685,318
637,321
600,323
557,320
505,323
445,317
399,317
366,316
312,318
283,320
232,319
184,319
150,318
95,316
58,320
508,93
147,318
































