68,47
114,49
152,51
209,48
234,47
283,54
335,46
380,52
429,52
500,48
562,46
560,60
600,47
706,54
748,52
777,55
822,54
864,57
916,49
985,58
999,54
1053,57
1093,59
1131,59
1185,60
1241,65
1269,65
1321,59
1357,66
1402,68
1444,63
1481,61
1539,62
1583,69
1628,69
1685,67
1705,68
1816,66
1858,65
1895,62
1941,69
1984,305
1987,309
1885,303
1853,303
1847,301
1797,306
1757,304
1702,293
1619,299
1562,296
1473,299
1484,309
1426,298
1393,296
1350,298
1296,294
1263,301
1204,205
1176,295
1106,290
1071,280
1085,290
1024,294
983,293
944,293
846,289
803,292
726,289
683,284
640,285
587,283
512,284
447,284
410,283
359,285
312,282
266,278
146,281
167,281
213,281
540,282
1515,301
671,55
465,51
