86,114
93,116
272,117
346,115
386,117
446,111
476,104
513,102
565,110
616,103
646,102
647,107
669,115
701,117
737,113
780,112
797,114
819,113
866,114
891,112
900,109
913,104
962,112
1006,110
1060,108
1105,109
1174,112
1204,114
1244,107
1255,104
1267,101
1298,111
1329,103
1396,103
1447,106
1442,108
1480,107
1532,110
1585,110
1549,112
1557,108
1571,112
1672,105
1718,105
1772,102
1811,107
1859,102
1903,108
1963,100
180,362
186,366
239,351
232,355
282,358
316,362
371,351
408,344
467,352
497,353
542,354
593,355
627,351
683,352
694,355
712,351
721,344
769,361
786,342
824,347
860,364
922,360
962,349
993,346
1040,352
1098,341
1155,345
1143,362
1228,344
1281,344
1300,351
1314,349
1325,346
1366,346
1471,346
1523,350
1548,348
1581,340
1600,329
1606,336
1635,348
1684,339
1698,345
1748,339
1802,353
1826,349
1877,346
1927,341
891,98












