90,41
120,39
172,32
216,33
292,41
353,37
473,46
536,41
565,45
617,43
665,45
720,48
751,41
831,45
874,44
931,50
978,48
1007,57
1041,47
1091,54
1150,49
1221,51
1252,54
1298,55
1334,54
1380,56
1387,57
1401,54
1474,53
1519,57
1556,56
1587,55
1640,57
1699,59
1750,60
1772,58
1929,294
1872,289
1804,288
1732,292
1713,288
1651,289
1599,289
1558,289
1535,289
1489,288
1427,290
1398,285
1363,280
1306,286
1274,278
1209,284
1186,279
1128,282
1067,283
1036,280
993,281
994,284
909,279
860,278
814,277
765,280
712,279
685,275
649,277
590,275
558,274
507,279
478,277
371,270
339,275
272,272
238,270
177,273
141,272
79,268
46,273



















