58,45
116,59
151,54
224,53
242,50
298,51
338,59
395,60
417,54
459,59
535,45
575,59
596,55
642,66
701,69
740,71
749,52
786,63
821,63
899,74
948,69
978,60
1046,73
1083,73
1139,73
1173,63
1265,78
1314,66
1362,71
1397,68
1433,74
1465,76
1526,76
1584,80
1619,86
1653,80
1689,76
1742,77
1773,83
1831,82
1890,86
1809,316
1774,304
1727,302
1673,304
1639,302
1589,308
1547,307
1504,299
1423,301
1380,304
1341,302
1293,301
1241,300
1199,301
1151,296
1109,294
1059,299
1015,293
974,289
931,294
849,286
810,296
771,287
726,289
682,289
636,285
589,285
537,287
486,285
447,282
392,284
354,281
261,283
319,274
232,281
197,279
151,280
100,276
58,278
71,280



































