81,70
143,74
169,67
229,67
263,67
320,76
335,71
401,80
384,80
396,70
446,72
436,78
539,71
563,74
613,71
681,74
706,72
752,81
782,80
846,71
895,74
926,69
954,72
978,75
1008,80
1065,76
1102,80
1118,74
1149,75
1197,72
1237,73
1263,71
1327,76
1364,76
1408,90
1407,82
1419,82
1464,80
1499,78
1558,74
1597,77
1631,80
1679,82
1727,84
1761,80
1823,78
1859,79
1907,85
1921,315
1849,318
1816,312
1775,311
1729,314
1678,310
1625,305
1582,310
1547,308
1496,314
1452,326
1473,312
1471,304
1390,308
1376,320
1376,302
1317,311
1277,305
1215,301
1184,307
1191,317
1171,297
1175,306
1140,309
1096,308
1059,303
1002,308
964,306
921,308
870,304
895,318
882,306
829,299
775,303
742,300
697,303
660,310
613,305
562,299
488,294
519,291
523,308
492,302
431,301
395,300
314,297
257,298
184,305
177,297
111,300
119,310
















