155,126
191,124
241,124
285,124
367,122
400,120
489,128
515,126
584,126
605,126
664,127
695,125
763,127
799,125
776,116
838,123
867,119
909,126
954,124
1004,123
1049,129
1107,130
1136,127
1220,126
1281,130
1331,133
1357,132
1394,135
1451,128
1496,133
1535,129
1578,127
1627,123
1666,130
1719,133
1744,122
1815,133
1843,132
1884,123
1953,130
1979,129
2028,134
134,361
184,361
317,361
362,359
411,360
448,354
512,358
546,357
607,362
646,360
691,356
733,356
779,365
802,360
847,354
924,356
969,360
985,358
1053,364
1076,351
1123,355
1146,355
1199,357
1249,360
1285,353
1303,349
1341,362
1398,360
1426,357
1508,359
1526,361
1570,356
1620,360
1643,359
1686,361
1750,358
1800,366
1828,360
1876,361
1198,118
1386,117























