95,40
151,43
277,36
325,42
366,47
433,45
440,46
486,52
524,51
588,52
627,47
661,56
704,52
757,59
801,61
795,55
881,66
918,63
959,64
983,70
1016,61
1063,65
1097,66
1114,65
1143,70
1165,68
1196,66
1220,71
1278,66
1303,75
1385,68
1438,71
1497,77
1549,82
1638,79
1620,86
1683,76
1722,81
1758,80
1812,84
1814,311
1702,317
1714,317
1637,315
1598,313
1555,311
1493,313
1467,313
1437,312
1393,314
1336,312
1328,302
1299,297
1236,304
1219,300
1157,299
1064,297
1084,295
1022,294
981,296
958,292
899,291
845,293
801,295
716,291
752,296
735,285
611,285
582,284
545,287
509,283
459,274
418,281
362,273
313,272
269,268
214,267
151,270
105,271
48,268
193,278
670,290




















