45,49
63,55
121,49
176,45
214,51
246,51
284,51
355,51
380,55
391,64
445,53
468,54
522,61
558,55
601,54
631,60
662,73
682,60
687,59
719,64
762,61
794,57
839,58
869,62
927,61
923,78
977,70
1025,65
1073,66
1149,73
1175,67
1206,66
1259,68
1275,71
1333,74
1341,71
1427,74
1512,73
1571,75
1575,78
1634,70
1641,79
1697,75
1701,81
1779,74
1791,78
1821,76
1832,79
21,267
66,267
114,272
149,271
203,279
219,271
312,273
367,269
395,273
461,279
499,275
518,285
521,278
540,283
584,278
631,283
673,280
698,287
738,282
771,278
791,286
838,284
885,287
930,286
954,293
1006,291
1053,286
1110,267
1123,284
1173,292
1225,290
1301,290
1324,298
1348,298
1381,296
1441,298
1484,305
1516,296
1562,298
1573,305
1606,298
1656,296
1704,298
1733,301
1768,295
1779,306
1830,304




























