105,39
154,39
194,48
238,48
276,49
324,48
410,41
447,51
545,51
602,49
646,54
665,60
719,52
761,63
810,54
854,62
889,57
946,64
983,64
1033,62
1072,61
1146,72
1224,69
1255,67
1289,71
1345,68
1393,71
1439,74
1483,70
1524,69
1615,74
1567,77
1658,73
1710,78
1747,79
1791,82
1875,83
1913,82
1752,310
1718,302
1668,318
1636,311
1586,309
1526,316
1495,306
1441,304
1405,312
1362,301
1323,307
1285,305
1190,299
1220,304
1143,303
1129,298
1085,299
1042,303
999,283
948,296
912,287
862,290
828,288
784,297
701,290
664,290
609,283
570,287
538,294
491,279
426,288
394,272
366,277
311,271
286,270
244,274
181,278
145,271
107,281
66,272



















