81,63
121,66
163,66
204,58
234,64
301,61
335,65
385,62
435,68
533,64
570,64
600,61
651,72
696,63
750,64
793,64
843,67
879,68
911,65
965,65
1005,67
1059,63
1149,63
1192,70
1235,64
1299,68
1337,68
1383,59
1434,67
1471,60
1519,67
1567,64
1599,70
1622,68
1692,67
1742,65
1779,65
1829,68
1892,72
1923,71
1919,301
1873,299
1835,302
1769,300
1736,302
1702,306
1653,301
1539,300
1500,298
1450,300
1416,301
1348,299
1326,306
1297,296
1255,303
1166,305
1143,300
1112,300
1027,295
1010,305
949,295
788,305
831,305
743,303
710,305
658,306
608,297
579,308
471,307
431,303
399,305
201,301
246,301
290,295
1153,312
703,74





































