405,115
435,113
509,111
542,110
585,115
621,104
678,111
727,111
758,113
824,107
862,105
897,106
955,108
1010,109
1065,112
1111,114
1203,110
1188,113
1268,109
1309,107
1350,112
1393,104
1440,108
1490,108
1523,106
1578,106
1613,103
1657,101
1705,106
1758,103
1827,109
1905,104
1951,106
2013,98
2032,100
162,347
215,351
251,344
307,347
344,342
404,346
445,346
491,352
522,350
571,353
611,343
654,347
691,349
743,346
796,350
832,348
885,345
929,345
972,342
1013,345
1032,340
1108,350
1142,350
1194,345
1253,359
1262,346
1315,344
1381,339
1433,349
1455,346
1522,358
1525,349
1525,340
1602,342
1647,347
1698,342
1749,344
1773,348
1774,354
1823,345
1873,343
1910,341
1971,341
2004,336
103,354
125,353
1004,110


































