110,65
169,63
197,64
256,72
281,71
334,65
364,66
471,73
511,71
536,65
589,69
636,72
673,71
724,74
768,77
817,75
862,85
899,75
944,74
971,80
1035,77
1080,87
1125,76
1173,77
1228,86
1261,78
1300,78
1331,78
1387,82
1424,86
1569,90
1571,91
1618,87
1646,83
1712,85
1745,80
1786,88
1850,85
1871,86
1918,89
1829,319
1870,313
1784,321
1738,317
1691,317
1645,317
1594,314
1537,316
1503,313
1469,315
1430,315
1379,307
1334,308
1298,301
1303,322
1253,309
1201,306
1153,307
1108,307
1085,307
1036,306
977,311
943,305
905,304
878,320
801,307
759,306
718,302
599,299
536,307
509,298
455,301
404,301
370,298
340,294
289,292
242,296
194,295
154,290
115,294
63,289




























