137,107
187,104
194,100
274,103
320,104
365,99
399,104
479,104
456,110
548,98
592,105
630,107
715,103
766,104
816,105
852,106
906,108
945,109
978,109
1038,103
1080,105
1112,99
1153,104
1215,107
1255,107
1300,107
1345,106
1403,104
1443,105
1487,106
1538,105
1604,102
1636,104
1685,100
1725,98
1814,96
1857,105
1877,100
1952,100
2011,94
150,340
176,343
263,339
312,328
330,353
359,339
412,339
444,336
501,340
543,341
582,341
622,336
690,338
713,344
760,340
798,339
852,339
907,339
944,336
988,343
1023,339
1057,343
1129,341
1158,340
1199,347
1250,341
1285,342
1336,339
1381,344
1440,354
1454,333
1509,335
1549,341
1614,336
1657,344
1805,339
1831,332
1897,342
1939,346
2000,335
2024,339






































