57,62
81,67
117,62
190,62
225,69
233,79
280,66
314,65
379,65
404,65
453,63
497,66
536,62
583,63
612,65
674,64
698,67
754,69
782,68
796,66
883,66
923,64
980,66
994,67
1074,62
1117,70
1161,67
1195,67
1235,70
1288,64
1341,68
1385,70
1431,68
1471,71
1522,71
1568,69
1607,75
1663,71
1693,72
1756,75
1799,75
1819,71
1887,73
1920,301
1880,314
1835,315
1802,314
1738,308
1698,312
1626,303
1583,305
1552,302
1515,304
1459,298
1375,298
1373,301
1325,304
1294,300
1252,302
1196,303
1158,305
1107,305
1081,301
996,298
1007,303
924,298
887,302
855,299
813,296
716,299
743,301
640,306
604,303
550,297
488,288
455,292
404,296
357,294
328,288
256,295
234,294
178,291
156,288
99,293
62,288
1419,305












































