86,95
110,98
151,98
180,99
186,95
197,96
239,94
287,84
375,93
408,99
419,112
457,105
509,94
544,108
586,107
600,96
626,100
641,93
680,103
734,101
762,113
778,108
769,96
857,109
894,103
939,103
980,101
1019,102
1070,90
1113,102
1158,95
1204,112
1247,105
1285,107
1309,100
1367,105
1401,99
1460,105
1507,89
1536,80
1541,103
1648,107
1691,105
1725,107
1769,106
1848,99
1832,104
1833,336
1833,320
1805,332
1772,328
1719,326
1666,335
1557,331
1527,336
1488,335
1440,333
1401,333
1346,333
1320,334
1272,331
1230,330
1204,336
1198,332
1150,328
1112,326
1067,333
1009,334
977,328
930,331
889,326
897,332
846,324
813,327
753,332
718,334
647,328
661,322
570,330
542,328
539,327
418,333
448,326
469,330
453,340
370,327
312,330
266,326
280,311
221,328
197,330
136,326
95,330
284,319
448,334
620,327
1582,100












