33,78
83,80
128,88
163,79
208,74
247,79
297,79
351,86
396,87
432,80
469,81
541,73
564,82
618,81
646,83
694,80
699,76
769,80
784,75
811,78
873,80
908,81
984,85
1005,81
1049,81
1087,76
1119,78
1179,78
1227,74
1248,72
1311,72
1361,77
1392,80
1450,78
1476,78
1538,79
1574,69
1646,75
1670,80
1710,75
1857,78
1845,307
1783,310
1743,318
1696,311
1651,308
1612,311
1587,305
1525,306
1483,313
1424,314
1387,307
1338,312
1299,310
1244,308
1213,310
1162,306
1114,314
1099,309
1052,307
1002,308
947,310
896,306
850,313
835,309
781,306
728,315
682,305
638,306
606,311
556,311
520,303
460,311
425,307
395,307
341,303
284,309
258,309
198,314
143,316
99,312
77,303
32,307
1684,85


















