92,78
122,79
158,77
232,78
261,69
301,72
332,64
384,67
418,67
496,63
595,71
618,74
673,69
701,68
742,67
806,62
835,69
897,72
928,62
987,55
1008,65
1044,65
1100,61
1153,63
1190,62
1222,59
1263,52
1324,58
1384,61
1408,52
1460,55
1507,51
1596,47
1560,37
1640,49
1688,43
1755,52
1779,52
1767,278
1793,278
1655,286
1672,281
1564,293
1579,289
1490,293
1452,289
1365,287
1304,283
1274,291
1210,299
1179,294
1105,306
1100,293
1021,293
985,297
906,299
869,303
819,303
761,302
719,305
688,292
639,310
592,312
566,313
495,304
460,291
437,302
373,302
346,308
276,316
240,311
150,317
113,313
205,316
167,321
545,61
1712,284
328,72

































