528,73
656,68
833,67
885,63
928,70
959,70
998,64
1057,78
1099,63
1145,65
1177,65
1216,70
1258,66
1302,62
1353,61
1396,65
1439,65
1486,70
1631,67
1663,59
1721,63
1746,67
1725,293
1700,299
1674,292
1633,298
1576,293
1523,302
1532,306
1487,298
1439,296
1393,299
1369,293
1307,294
1275,296
1232,294
1193,293
1142,305
1088,303
1048,297
1020,301
979,302
919,293
876,295
841,296
803,298
758,296
660,299
704,297
559,304
550,297
490,305
454,303
402,301
367,297
276,297
246,299
201,297
148,299
102,298
57,295
689,70
712,299
606,74
320,306
331,304























