177,101
230,100
278,101
309,96
343,90
412,90
453,100
483,100
529,103
579,101
622,100
673,104
694,106
768,101
797,105
845,102
899,104
937,97
993,105
1018,99
1062,105
1115,109
1172,101
1255,96
1285,99
1342,101
1404,98
1428,91
1483,97
1526,96
1576,95
1631,92
1668,102
1736,102
1812,91
1858,99
1902,92
1937,97
93,330
131,326
127,335
169,336
213,328
248,323
318,330
350,332
393,331
454,333
489,334
546,330
580,329
624,334
671,333
715,339
767,336
817,335
862,338
899,330
916,334
983,337
1028,341
1051,342
1156,341
1204,340
1243,335
1304,336
1335,328
1386,338
1428,331
1482,333
1578,334
1611,329
1672,335
1713,332
1766,327
1812,338
1857,330
1932,334








