71,88
139,88
214,89
256,84
296,80
321,84
337,92
380,80
401,83
453,83
520,80
551,81
600,90
648,77
672,82
730,79
780,81
831,74
859,77
885,76
933,78
1031,71
1071,70
1131,68
1167,72
1214,72
1246,71
1302,71
1335,69
1430,65
1471,67
1518,62
1565,57
1651,61
1704,63
1736,68
1801,59
1833,58
1847,288
1808,292
1751,299
1710,294
1672,300
1670,286
1599,299
1522,295
1430,302
1464,297
1326,298
1257,304
1195,301
1157,299
1085,308
958,303
878,309
822,309
772,315
737,312
686,313
597,313
546,312
525,312
468,310
428,317
377,317
325,319
302,312
254,317
205,319
162,320
79,321
53,318
36,316
991,72
641,316
83,329
896,312
1718,285




