75,49
123,44
163,52
218,52
265,55
308,58
356,57
398,54
434,55
514,58
567,56
627,59
707,58
747,58
794,58
825,59
884,55
924,62
997,63
1044,63
1072,62
1088,61
1132,62
1184,67
1216,64
1301,65
1354,71
1408,67
1442,67
1490,73
1534,73
1582,79
1625,73
1647,71
1699,72
1755,69
1793,75
1839,77
1886,74
1937,313
1871,309
1841,308
1798,314
1752,306
1697,317
1613,303
1635,306
1566,305
1517,302
1475,303
1429,300
1379,303
1346,300
1305,301
1258,314
1204,298
1177,298
1125,302
1084,299
1013,287
937,294
916,291
857,294
825,283
790,287
714,286
692,285
636,291
596,294
552,286
510,283
509,297
473,284
427,284
380,284
339,285
303,280
250,275
146,275
677,67

















