36,38
62,36
126,45
171,46
209,47
232,42
305,39
334,48
365,47
411,43
436,43
487,41
500,50
528,45
619,44
643,47
676,46
719,41
786,45
806,42
864,48
904,45
938,49
981,49
1020,38
1073,48
1100,48
1139,43
1184,49
1226,47
1275,43
1313,47
1374,44
1394,46
1438,44
1482,47
1520,42
1565,49
1608,46
1645,47
1710,44
1732,44
1799,49
49,265
109,266
143,267
190,262
245,269
255,263
313,265
348,269
386,268
421,269
478,264
501,264
550,251
570,257
639,264
700,262
714,268
756,262
789,265
845,265
876,264
920,265
956,268
1017,265
1063,258
1116,265
1131,264
1172,265
1224,261
1253,265
1331,265
1407,267
1442,267
1466,269
1570,267
1592,262
1645,268
1354,278
1176,274



















