42,105
83,104
136,109
173,108
240,109
285,110
318,102
352,104
422,111
468,104
514,112
541,105
573,111
596,99
638,105
736,110
783,105
824,109
857,103
919,106
957,111
1005,110
1066,95
1094,98
1146,103
1209,105
1227,103
1260,100
1308,104
1366,99
1407,100
1478,98
1523,104
1591,100
1640,96
1674,104
1713,104
1772,103
1822,96
1865,99
1912,94
107,344
115,338
170,344
213,341
258,341
315,340
353,346
394,339
437,342
486,343
538,342
581,344
618,344
661,343
713,345
775,347
795,339
899,341
931,338
995,338
1026,339
1062,338
1114,336
1189,336
1214,332
1249,337
1298,334
1361,340
1394,342
1464,338
1530,338
1570,331
1790,332
1774,333
1705,337
1650,329
1663,345













