111,46
130,42
182,46
235,51
270,50
323,56
330,52
329,40
374,54
401,54
452,50
500,53
552,56
588,58
628,50
641,66
662,61
736,62
787,59
818,69
870,66
891,55
998,67
1026,62
1019,56
1067,72
1123,65
1169,66
1212,71
1238,68
1306,62
1354,68
1390,76
1427,76
1445,66
1453,66
1476,69
1523,79
1561,71
1627,78
1666,80
1708,79
1757,85
1792,84
1840,83
1894,88
1932,86
1883,311
1730,309
1690,311
1645,310
1583,317
1540,309
1513,307
1488,310
1457,309
1369,305
1340,305
1271,305
1279,301
1246,298
1185,304
1146,277
1136,292
1156,302
1107,295
1070,287
1014,289
975,283
984,294
882,290
835,286
840,300
796,293
753,281
706,292
650,289
585,288
489,267
518,297
510,265
434,279
430,270
368,286
260,276
313,282
208,274
164,279
133,276
83,268
285,51
1140,73
1164,296
847,282
655,281

























