59,52
84,44
134,55
189,52
219,49
279,57
323,58
375,56
398,56
490,56
534,63
573,57
627,65
682,60
716,56
760,59
788,65
838,68
879,69
923,63
965,65
1015,65
1040,72
1079,75
1135,72
1183,73
1211,82
1264,67
1292,64
1357,75
1399,69
1456,76
1504,64
1526,85
1568,76
1594,77
1654,77
1699,72
1740,78
1788,74
1821,80
1886,77
1743,311
1705,311
1662,311
1631,305
1581,301
1525,298
1488,307
1453,298
1397,303
1357,297
1302,302
1250,301
1213,300
1182,308
1139,297
1086,297
1035,289
994,296
952,294
904,292
873,288
821,292
786,290
745,289
718,292
670,294
613,291
518,289
572,294
477,290
432,286
396,275
360,284
293,281
260,291
214,284
165,284
119,281
65,281
37,275









































