32,89
73,75
112,80
162,83
202,87
264,86
281,85
328,101
380,92
408,86
486,85
541,87
564,95
614,88
657,90
704,89
772,94
790,92
849,93
895,94
928,91
968,85
1033,89
1077,90
1117,95
1160,92
1187,90
1235,90
1282,96
1342,88
1377,92
1455,101
1468,91
1492,91
1561,102
1597,90
1636,93
1684,92
1723,91
1772,94
1805,96
1861,94
1871,327
1812,329
1773,325
1721,321
1673,329
1635,322
1592,325
1558,326
1462,325
1401,321
1342,322
1358,330
1304,327
1246,324
1147,324
1059,328
1020,331
974,325
932,321
885,316
843,323
791,318
699,319
673,321
749,316
594,319
577,319
525,319
467,320
416,322
372,317
332,317
301,317
250,314
208,316
164,318
115,318
63,314
42,311


















