41,81
87,70
144,68
190,70
218,72
285,73
341,74
376,68
417,70
460,67
505,71
536,75
555,69
568,62
627,72
690,70
735,67
769,67
822,70
858,70
914,78
1001,74
1049,72
1092,69
1138,70
1165,71
1224,65
1268,70
1307,79
1359,71
1397,67
1438,70
1489,67
1532,76
1576,74
1640,65
1668,71
1727,70
1775,76
1819,76
1856,70
1838,312
1788,310
1751,310
1704,314
1665,312
1610,310
1554,312
1530,313
1467,308
1426,316
1373,312
1319,308
1293,309
1237,306
1206,307
1169,316
1112,310
1075,305
1040,304
983,304
952,302
890,299
839,307
793,306
761,308
713,307
670,308
618,302
562,302
540,310
474,305
456,306
406,312
363,302
274,302
238,301
176,303
131,303















































