56,61
100,59
151,61
214,64
249,62
290,63
315,64
369,59
434,66
471,69
507,63
546,65
595,67
657,63
679,69
742,66
785,66
844,63
879,60
907,62
971,66
1003,55
1047,61
1091,60
1154,68
1181,59
1205,62
1286,57
1298,59
1391,65
1453,64
1496,61
1528,58
1586,59
1619,57
1677,62
1715,64
1778,71
1812,67
1900,63
1881,295
1843,296
1742,295
1698,298
1652,294
1608,292
1572,297
1531,288
1480,294
1427,298
1392,294
1324,303
1291,296
1249,300
1181,291
1136,295
1122,296
1057,292
1078,292
1040,296
996,293
948,298
890,296
859,293
848,299
816,297
782,296
723,297
692,297
617,301
600,294
550,299
503,293
462,296
429,297
375,299
311,290
255,292
232,303
195,298
140,295
95,300
58,296
















