95,55
134,54
153,53
208,54
264,56
280,52
343,55
373,56
416,54
466,62
500,60
536,66
587,61
646,60
687,58
729,63
786,66
828,66
887,68
935,66
988,67
1007,68
1058,70
1109,73
1138,67
1186,71
1242,70
1334,67
1359,75
1400,76
1444,78
1493,81
1539,72
1586,74
1693,80
1690,68
1829,75
1838,81
1844,308
1718,306
1661,305
1618,307
1625,301
1578,306
1522,305
1505,303
1438,306
1401,304
1368,306
1323,302
1290,304
1234,297
1194,300
1151,303
1100,297
1070,299
1008,293
971,298
927,293
893,294
873,286
797,292
756,297
719,291
689,290
632,292
595,292
557,287
500,289
462,290
415,286
381,284
343,288
287,282
254,287
215,283
156,282
124,281
64,283


























