79,67
128,69
125,53
199,73
241,63
303,68
356,69
382,72
424,70
460,70
469,62
507,75
576,72
603,80
640,83
694,79
739,82
789,80
832,81
891,87
926,80
993,86
1015,84
1052,84
1075,87
1166,83
1212,90
1225,84
1275,87
1302,88
1352,90
1468,94
1494,94
1519,96
1562,95
1625,100
1680,102
1704,99
1766,103
1831,99
1847,110
1895,107
1793,333
1741,331
1650,335
1616,339
1537,333
1513,330
1462,325
1416,329
1377,322
1346,326
1260,326
1206,320
1177,315
1123,317
1081,317
1028,316
986,322
927,301
895,320
854,311
795,320
764,308
671,311
629,315
562,307
492,305
438,296
310,307
264,302
229,299
176,288
165,293
45,300
706,316
902,308
598,313
390,302
410,308
















