138,111
206,112
215,116
261,117
257,116
312,105
352,105
457,106
521,110
584,112
584,104
665,101
722,98
754,106
815,116
846,109
908,111
1075,110
1131,108
1182,107
1206,105
1257,104
1283,95
1342,105
1378,98
1429,102
1444,98
1463,100
1486,103
1521,103
1584,99
1621,97
1672,105
1703,103
1749,103
1788,102
1842,106
1895,102
1924,96
1967,101
2026,100
168,346
196,341
202,346
244,348
301,346
341,346
387,346
413,343
474,345
517,339
557,343
633,346
658,345
683,349
688,351
707,345
763,338
802,345
850,343
880,341
918,345
925,352
979,338
1033,338
1062,346
1115,340
1158,342
1194,339
1198,344
1259,342
1228,343
1293,342
1343,341
1391,340
1427,345
1474,345
1555,344
1565,338
1603,342
1640,344
1696,338
1757,351
1792,344
1921,338
1986,340
2037,341
1202,344
















