144,68
201,63
243,68
284,71
338,64
371,64
420,64
468,66
505,59
561,63
599,62
638,61
687,64
748,73
792,64
829,64
868,71
898,61
967,59
1002,63
1047,54
1054,63
1086,65
1137,58
1179,57
1231,64
1250,60
1311,66
1350,66
1403,55
1433,66
1495,61
1537,60
1565,61
1686,53
1763,61
1797,59
1865,59
1896,63
1935,292
1879,291
1853,291
1767,296
1720,289
1691,291
1634,292
1600,286
1544,292
1496,290
1459,291
1425,288
1387,293
1337,295
1272,296
1199,294
1155,307
1098,295
1067,296
1002,294
974,285
887,292
916,294
807,294
736,297
700,295
641,298
607,294
554,299
510,289
450,295
426,295
389,294
342,296
287,299
194,289
150,289
109,298
57,294




















