81,99
185,95
218,92
276,97
356,94
393,96
443,93
482,95
517,99
578,97
609,96
658,109
707,100
752,95
805,92
837,94
891,100
932,100
978,93
1024,96
1064,93
1102,95
1154,96
1190,99
1234,100
1277,97
1325,95
1372,96
1417,93
1470,93
1523,96
1553,97
1611,99
1659,101
1676,99
1736,95
1802,99
1816,97
1882,98
1928,105
55,323
126,327
174,326
225,328
256,325
310,332
330,329
399,331
417,326
462,332
541,334
580,325
611,332
666,332
700,332
754,328
805,341
849,334
885,334
936,331
976,328
1025,335
1050,335
1082,330
1150,332
1197,330
1241,337
1287,336
1332,336
1358,334
1397,331
1401,336
1468,334
1506,334
1545,335
1594,336
1678,338
1741,334
1783,339
1833,334
1887,331
1911,338
91,96



























