73,66
100,67
149,61
191,69
273,70
312,67
371,68
424,68
474,69
525,75
555,67
606,78
689,76
743,75
776,81
831,84
872,77
896,83
930,81
999,78
1035,87
1078,91
1173,91
1230,93
1265,93
1398,98
1323,91
1448,101
1479,91
1529,101
1561,104
1600,96
1682,101
1766,106
1787,105
1837,103
1886,109
1867,337
1812,337
1724,331
1696,338
1644,335
1589,333
1553,330
1477,330
1495,328
1461,324
1414,324
1379,319
1315,324
1262,318
1238,320
1193,323
1150,319
1088,314
1049,319
1002,316
954,317
869,316
839,312
744,313
786,313
695,306
657,309
607,308
579,299
496,306
448,304
404,303
346,304
311,307
253,300
206,301
178,307
125,300
83,301
12,297
256,296


















